PID = 501, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.25, SNR = -4.25, CBR = 7183.10 bps
PID = 502, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -114.25, SNR = -4.25, CBR = 7180.44 bps
PID = 503, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -3.75, CBR = 7183.10 bps
PID = 504, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7187.09 bps
PID = 505, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -4.00, CBR = 7172.46 bps
PID = 506, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.75, SNR = -3.75, CBR = 7110.62 bps
PID = 507, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7110.62 bps
PID = 508, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7219.22 bps
PID = 509, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.75, SNR = -3.75, CBR = 7139.44 bps
PID = 510, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.25, SNR = -3.25, CBR = 7139.44 bps
PID = 511, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7167.16 bps
PID = 512, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7168.49 bps
PID = 513, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7060.11 bps
PID = 514, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7058.82 bps
PID = 515, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.25, SNR = -3.25, CBR = 7167.16 bps
PID = 516, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -3.50, CBR = 7143.38 bps
PID = 517, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -2.50, CBR = 7146.02 bps
PID = 518, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7159.22 bps
PID = 519, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -3.50, CBR = 7156.57 bps
PID = 520, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7048.55 bps
PID = 521, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7048.55 bps
PID = 522, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7156.57 bps
PID = 523, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.00, SNR = -3.00, CBR = 7153.93 bps
PID = 524, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -3.50, CBR = 7167.16 bps
PID = 525, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.00, SNR = -3.00, CBR = 7181.77 bps
PID = 526, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7179.11 bps
PID = 527, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -2.25, CBR = 7072.99 bps
PID = 528, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7078.16 bps
PID = 529, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7125.00 bps
PID = 530, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7098.90 bps
PID = 531, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7097.60 bps
PID = 532, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.25, SNR = -3.25, CBR = 7184.43 bps
PID = 533, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7185.76 bps
PID = 534, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7076.87 bps
PID = 535, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7072.99 bps
PID = 536, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7181.77 bps
PID = 537, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7165.83 bps
PID = 538, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7165.83 bps
PID = 539, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.25, SNR = -3.25, CBR = 7189.76 bps
PID = 540, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7185.76 bps
PID = 541, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7076.87 bps
PID = 542, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7079.45 bps
PID = 543, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -3.50, CBR = 7187.09 bps
PID = 544, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7176.45 bps
PID = 545, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7179.11 bps
PID = 546, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -2.50, CBR = 7177.78 bps
PID = 547, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -3.75, CBR = 7169.81 bps
PID = 548, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7121.07 bps
PID = 549, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7121.07 bps
PID = 550, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.00, SNR = -3.00, CBR = 7231.34 bps
PID = 551, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -4.25, CBR = 7140.75 bps
PID = 552, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -4.00, CBR = 7138.12 bps
PID = 553, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -5.50, CBR = 7153.93 bps
PID = 554, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7159.22 bps
PID = 555, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7051.12 bps
PID = 556, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7049.84 bps
PID = 557, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7159.22 bps
PID = 558, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -2.25, CBR = 7135.49 bps
PID = 559, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7138.12 bps
PID = 560, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.25, SNR = -2.25, CBR = 7155.25 bps
PID = 561, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7155.25 bps
PID = 562, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 7047.27 bps
PID = 563, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -110.75, SNR = -1.75, CBR = 7045.99 bps
PID = 564, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7152.61 bps
PID = 565, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7151.29 bps
PID = 566, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7160.54 bps
PID = 567, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7177.78 bps
PID = 568, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7179.11 bps
PID = 569, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 7071.70 bps
PID = 570, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7074.28 bps
PID = 571, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7184.43 bps
PID = 572, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.00, SNR = -3.00, CBR = 7167.16 bps
PID = 573, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.00, SNR = -3.00, CBR = 7168.49 bps
PID = 574, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -110.75, SNR = -1.75, CBR = 7180.44 bps
PID = 575, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 7179.11 bps
PID = 576, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7067.83 bps
PID = 577, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7066.54 bps
PID = 578, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 7176.45 bps
PID = 579, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.00, SNR = -3.00, CBR = 7157.89 bps
PID = 580, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -112.50, SNR = -2.50, CBR = 7155.25 bps
PID = 581, Lat = -33.96, Lng = 18.41, Alt = 1117.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7180.44 bps
PID = 582, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7179.11 bps
PID = 583, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 7070.41 bps
PID = 584, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.00, SNR = -2.00, CBR = 7072.99 bps
PID = 585, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.25, SNR = -2.25, CBR = 7180.44 bps
PID = 586, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7163.19 bps
PID = 587, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 7159.22 bps
PID = 588, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7177.78 bps
PID = 589, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7173.79 bps
PID = 590, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7062.68 bps
PID = 591, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -1.75, CBR = 7063.97 bps
PID = 592, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7171.14 bps
PID = 593, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7156.57 bps
PID = 594, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.75, SNR = -3.75, CBR = 7157.89 bps
PID = 595, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7183.10 bps
PID = 596, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7183.10 bps
PID = 597, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7072.99 bps
PID = 598, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7072.99 bps
PID = 599, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.25, SNR = -3.25, CBR = 7183.10 bps
PID = 600, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7155.25 bps
PID = 601, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7156.57 bps
PID = 602, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7167.16 bps
PID = 603, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.00, SNR = -4.00, CBR = 7161.86 bps
PID = 604, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.25, SNR = -3.25, CBR = 7053.69 bps
PID = 605, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.50, SNR = -3.50, CBR = 7053.69 bps
PID = 606, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.50, SNR = -3.50, CBR = 7164.51 bps
PID = 607, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.25, SNR = -2.25, CBR = 7144.70 bps
PID = 608, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -1.75, CBR = 7148.65 bps
PID = 609, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.75, SNR = -2.75, CBR = 7169.81 bps
PID = 610, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 7168.49 bps
PID = 611, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.50, SNR = -2.50, CBR = 7051.12 bps
PID = 612, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7049.84 bps
PID = 613, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.25, SNR = -2.25, CBR = 7159.22 bps
PID = 614, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -112.00, SNR = -3.00, CBR = 7135.49 bps
PID = 615, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 7134.18 bps
PID = 616, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.25, SNR = -2.25, CBR = 7153.93 bps
PID = 617, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 7109.32 bps
PID = 618, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -2.75, CBR = 7001.45 bps
PID = 619, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 7003.98 bps
PID = 620, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -2.75, CBR = 6956.21 bps
PID = 621, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.50, SNR = -1.50, CBR = 6944.99 bps
PID = 622, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 6941.26 bps
PID = 623, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -1.75, CBR = 7045.99 bps
PID = 624, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -1.75, CBR = 7045.99 bps
PID = 625, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 6940.02 bps
PID = 626, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 6946.24 bps
PID = 627, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 7051.12 bps
PID = 628, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 7030.65 bps
PID = 629, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7030.65 bps
PID = 630, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.50, SNR = -2.50, CBR = 7037.04 bps
PID = 631, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -1.75, CBR = 7039.59 bps
PID = 632, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.00, SNR = -2.00, CBR = 6936.29 bps
PID = 633, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 6938.78 bps
PID = 634, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -2.75, CBR = 6941.26 bps
PID = 635, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -113.00, SNR = -3.00, CBR = 6925.14 bps
PID = 636, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 6966.21 bps
PID = 637, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 7015.38 bps
PID = 638, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -3.25, CBR = 7015.38 bps
PID = 639, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -3.25, CBR = 7062.68 bps
PID = 640, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.00, SNR = -3.00, CBR = 7147.34 bps
PID = 641, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.75, SNR = -2.75, CBR = 7155.25 bps
PID = 642, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.00, SNR = -2.00, CBR = 7048.55 bps
PID = 643, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.50, SNR = -2.50, CBR = 7049.84 bps
PID = 644, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -1.75, CBR = 7157.89 bps
PID = 645, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.75, SNR = -1.75, CBR = 7149.97 bps
PID = 646, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.50, SNR = -1.50, CBR = 7042.15 bps
PID = 647, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.50, SNR = -1.50, CBR = 7061.40 bps
PID = 648, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.50, SNR = -2.50, CBR = 7063.97 bps
PID = 649, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.75, SNR = -1.75, CBR = 7067.83 bps
PID = 650, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.75, SNR = -1.75, CBR = 7069.12 bps
PID = 651, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.25, SNR = -2.25, CBR = 7176.45 bps
PID = 652, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -2.75, CBR = 7173.79 bps
PID = 653, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.50, SNR = -2.50, CBR = 7173.79 bps
PID = 654, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.75, SNR = -1.75, CBR = 7189.76 bps
PID = 655, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.25, SNR = -2.25, CBR = 7177.78 bps
PID = 656, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.25, SNR = -2.25, CBR = 7127.62 bps
PID = 657, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.00, SNR = -2.00, CBR = 7126.31 bps
PID = 658, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.25, SNR = -1.25, CBR = 7236.74 bps
PID = 659, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.25, SNR = -2.25, CBR = 7151.29 bps
PID = 660, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.00, SNR = -1.00, CBR = 7151.29 bps
PID = 661, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.75, SNR = -0.75, CBR = 7177.78 bps
PID = 662, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.00, SNR = -1.00, CBR = 7177.78 bps
PID = 663, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.75, SNR = -0.75, CBR = 7070.41 bps
PID = 664, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.25, SNR = -1.25, CBR = 7072.99 bps
PID = 665, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.00, SNR = -1.00, CBR = 7181.77 bps
PID = 666, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.00, SNR = -1.00, CBR = 7161.86 bps
PID = 667, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -111.50, SNR = -1.50, CBR = 7148.65 bps
PID = 668, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.25, SNR = -0.25, CBR = 7173.79 bps
PID = 669, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.25, SNR = -1.25, CBR = 7175.12 bps
PID = 670, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.75, SNR = -0.75, CBR = 7066.54 bps
PID = 671, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -108.25, SNR = -0.25, CBR = 7069.12 bps
PID = 672, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.00, SNR = 0.25, CBR = 7177.78 bps
PID = 673, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.50, SNR = -0.50, CBR = 7159.22 bps
PID = 674, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.25, SNR = -0.25, CBR = 7175.12 bps
PID = 675, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.00, SNR = 0.50, CBR = 7193.76 bps
PID = 676, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.75, SNR = -0.75, CBR = 7193.76 bps
PID = 677, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.00, SNR = 0.00, CBR = 7087.22 bps
PID = 678, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.00, SNR = 0.00, CBR = 7088.52 bps
PID = 679, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -110.50, SNR = -0.50, CBR = 7197.77 bps
PID = 680, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.00, SNR = -1.00, CBR = 7171.14 bps
PID = 681, Lat = -33.96, Lng = 18.41, Alt = 1118.00, Dist = 122.03 km, RSSI = -109.50, SNR = -1.50, CBR = 7172.46 bps
