############################################################
#          Grid for Magnetic Declination
############################################################
#   7 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km Mean Sea Level
#     (5) Declination in Degree
#     (6) Declination_sv in Degree
#     (7) Declination_uncertainty in Degree
#
#   Magnetic Model: WMM-2020 (calculator version 0.5.1.11) 
############################################################
2023.70411,15.00000,15.00000,0.00000,2.07531,0.09930,0.30500
2023.70411,15.00000,16.00000,0.00000,2.24063,0.09835,0.30488
2023.70411,15.00000,17.00000,0.00000,2.40238,0.09730,0.30477
2023.70411,15.00000,18.00000,0.00000,2.55963,0.09610,0.30466
2023.70411,15.00000,19.00000,0.00000,2.71135,0.09472,0.30455
2023.70411,15.00000,20.00000,0.00000,2.85640,0.09313,0.30445
2023.70411,15.00000,21.00000,0.00000,2.99360,0.09130,0.30436
2023.70411,15.00000,22.00000,0.00000,3.12169,0.08921,0.30427
2023.70411,15.00000,23.00000,0.00000,3.23943,0.08684,0.30418
2023.70411,15.00000,24.00000,0.00000,3.34559,0.08419,0.30410
2023.70411,15.00000,25.00000,0.00000,3.43896,0.08126,0.30402
2023.70411,15.00000,26.00000,0.00000,3.51845,0.07806,0.30395
2023.70411,15.00000,27.00000,0.00000,3.58304,0.07460,0.30387
2023.70411,15.00000,28.00000,0.00000,3.63188,0.07092,0.30380
2023.70411,15.00000,29.00000,0.00000,3.66426,0.06703,0.30373
2023.70411,15.00000,30.00000,0.00000,3.67963,0.06299,0.30365
2023.70411,15.00000,31.00000,0.00000,3.67769,0.05884,0.30358
2023.70411,15.00000,32.00000,0.00000,3.65830,0.05462,0.30350
2023.70411,15.00000,33.00000,0.00000,3.62156,0.05041,0.30343
2023.70411,15.00000,34.00000,0.00000,3.56780,0.04624,0.30335
2023.70411,15.00000,35.00000,0.00000,3.49756,0.04218,0.30326
2023.70411,14.00000,15.00000,0.00000,1.98552,0.10030,0.30518
2023.70411,14.00000,16.00000,0.00000,2.15479,0.09931,0.30505
2023.70411,14.00000,17.00000,0.00000,2.32023,0.09821,0.30493
2023.70411,14.00000,18.00000,0.00000,2.48087,0.09695,0.30481
2023.70411,14.00000,19.00000,0.00000,2.63564,0.09551,0.30469
2023.70411,14.00000,20.00000,0.00000,2.78337,0.09383,0.30459
2023.70411,14.00000,21.00000,0.00000,2.92282,0.09191,0.30448
2023.70411,14.00000,22.00000,0.00000,3.05273,0.08971,0.30438
2023.70411,14.00000,23.00000,0.00000,3.17181,0.08723,0.30429
2023.70411,14.00000,24.00000,0.00000,3.27881,0.08445,0.30419
2023.70411,14.00000,25.00000,0.00000,3.37252,0.08138,0.30410
2023.70411,14.00000,26.00000,0.00000,3.45183,0.07803,0.30402
2023.70411,14.00000,27.00000,0.00000,3.51571,0.07442,0.30393
2023.70411,14.00000,28.00000,0.00000,3.56332,0.07057,0.30384
2023.70411,14.00000,29.00000,0.00000,3.59395,0.06652,0.30376
2023.70411,14.00000,30.00000,0.00000,3.60710,0.06231,0.30367
2023.70411,14.00000,31.00000,0.00000,3.60246,0.05799,0.30359
2023.70411,14.00000,32.00000,0.00000,3.57993,0.05362,0.30350
2023.70411,14.00000,33.00000,0.00000,3.53965,0.04924,0.30341
2023.70411,14.00000,34.00000,0.00000,3.48198,0.04493,0.30332
2023.70411,14.00000,35.00000,0.00000,3.40752,0.04073,0.30322
2023.70411,13.00000,15.00000,0.00000,1.89386,0.10143,0.30548
2023.70411,13.00000,16.00000,0.00000,2.06722,0.10040,0.30534
2023.70411,13.00000,17.00000,0.00000,2.23645,0.09924,0.30521
2023.70411,13.00000,18.00000,0.00000,2.40055,0.09792,0.30508
2023.70411,13.00000,19.00000,0.00000,2.55840,0.09639,0.30496
2023.70411,13.00000,20.00000,0.00000,2.70881,0.09462,0.30484
2023.70411,13.00000,21.00000,0.00000,2.85049,0.09259,0.30472
2023.70411,13.00000,22.00000,0.00000,2.98215,0.09027,0.30461
2023.70411,13.00000,23.00000,0.00000,3.10249,0.08766,0.30451
2023.70411,13.00000,24.00000,0.00000,3.21022,0.08474,0.30440
2023.70411,13.00000,25.00000,0.00000,3.30414,0.08152,0.30430
2023.70411,13.00000,26.00000,0.00000,3.38310,0.07801,0.30420
2023.70411,13.00000,27.00000,0.00000,3.44612,0.07423,0.30410
2023.70411,13.00000,28.00000,0.00000,3.49232,0.07021,0.30400
2023.70411,13.00000,29.00000,0.00000,3.52102,0.06599,0.30391
2023.70411,13.00000,30.00000,0.00000,3.53174,0.06161,0.30381
2023.70411,13.00000,31.00000,0.00000,3.52420,0.05711,0.30371
2023.70411,13.00000,32.00000,0.00000,3.49833,0.05257,0.30361
2023.70411,13.00000,33.00000,0.00000,3.45432,0.04803,0.30350
2023.70411,13.00000,34.00000,0.00000,3.39256,0.04356,0.30339
2023.70411,13.00000,35.00000,0.00000,3.31369,0.03922,0.30328
2023.70411,12.00000,15.00000,0.00000,1.79997,0.10269,0.30591
2023.70411,12.00000,16.00000,0.00000,1.97755,0.10160,0.30576
2023.70411,12.00000,17.00000,0.00000,2.15066,0.10038,0.30562
2023.70411,12.00000,18.00000,0.00000,2.31828,0.09897,0.30548
2023.70411,12.00000,19.00000,0.00000,2.47924,0.09735,0.30534
2023.70411,12.00000,20.00000,0.00000,2.63230,0.09548,0.30521
2023.70411,12.00000,21.00000,0.00000,2.77616,0.09333,0.30509
2023.70411,12.00000,22.00000,0.00000,2.90950,0.09088,0.30497
2023.70411,12.00000,23.00000,0.00000,3.03098,0.08812,0.30485
2023.70411,12.00000,24.00000,0.00000,3.13931,0.08505,0.30473
2023.70411,12.00000,25.00000,0.00000,3.23327,0.08167,0.30462
2023.70411,12.00000,26.00000,0.00000,3.31172,0.07799,0.30450
2023.70411,12.00000,27.00000,0.00000,3.37367,0.07403,0.30439
2023.70411,12.00000,28.00000,0.00000,3.41825,0.06983,0.30428
2023.70411,12.00000,29.00000,0.00000,3.44481,0.06543,0.30417
2023.70411,12.00000,30.00000,0.00000,3.45289,0.06086,0.30405
2023.70411,12.00000,31.00000,0.00000,3.44222,0.05619,0.30394
2023.70411,12.00000,32.00000,0.00000,3.41280,0.05147,0.30382
2023.70411,12.00000,33.00000,0.00000,3.36483,0.04676,0.30370
2023.70411,12.00000,34.00000,0.00000,3.29876,0.04212,0.30358
2023.70411,12.00000,35.00000,0.00000,3.21528,0.03763,0.30345
2023.70411,11.00000,15.00000,0.00000,1.70343,0.10408,0.30647
2023.70411,11.00000,16.00000,0.00000,1.88535,0.10292,0.30631
2023.70411,11.00000,17.00000,0.00000,2.06243,0.10161,0.30616
2023.70411,11.00000,18.00000,0.00000,2.23360,0.10011,0.30601
2023.70411,11.00000,19.00000,0.00000,2.39767,0.09838,0.30586
2023.70411,11.00000,20.00000,0.00000,2.55335,0.09639,0.30572
